Date,Ticker,Open,High,Low,Close,Adj Close,Volume,MarketCap,PE_Ratio,EPS,DividendYield,Sector,Industry,52W_High,52W_Low,Beta,InstitutionOwnership,FloatShares
01-03-2022 00:00,HDFCBANK,1495.85,1523.82,1455.22,1471.87,1474.34,2211828,21182307716,41.9,172.44,1.38,Financials,Banking,1542.11,1299.53,1.01,32.68,485790897
02-03-2022 00:00,HDFCBANK,520.44,522.32,460.41,480.88,476.06,4029967,2664089020,15.97,71.57,3.82,Financials,Banking,652.61,260.97,1.48,73.38,379146139
03-03-2022 00:00,HDFCBANK,3107.68,3159.97,3099,3148.17,3147.11,3529050,87618114970,57.68,10.55,4.2,Financials,Banking,3178.92,2920.14,1.34,62.51,379934640
04-03-2022 00:00,HDFCBANK,3268.64,3295.77,3267.02,3277.33,3277.89,3997320,154088000000,13.4,43.72,3.5,Financials,Banking,3342.18,3240.09,0.79,65.11,142141869
05-03-2022 00:00,HDFCBANK,1816.15,1850.54,1808.62,1827.16,1824.31,2690069,165015000000,10.56,43.9,2.21,Financials,Banking,1869.74,1689.4,0.85,38.51,308832057
06-03-2022 00:00,HDFCBANK,162.25,229.47,156.96,201.84,197.62,4024380,157711000000,61.69,189.9,1.31,Financials,Banking,271.89,-2.47,0.68,26.8,218358791
07-03-2022 00:00,HDFCBANK,2874.52,2915.61,2846.81,2915.6,2916,1066437,90010303744,66.55,184.89,2.13,Financials,Banking,3088.05,2709.15,1.21,58.03,68761535
08-03-2022 00:00,HDFCBANK,1721.67,1773.33,1696.1,1754.5,1755.88,1610208,150243000000,15.19,60.82,4.57,Financials,Banking,1922.95,1606.88,0.89,62.95,311028231
09-03-2022 00:00,HDFCBANK,355.1,382.65,345.57,382.44,383.85,1447865,144037000000,26.73,1.55,4.32,Financials,Banking,457.6,274.31,1.08,87.41,204368602
10-03-2022 00:00,HDFCBANK,743.93,805.27,718.85,781.65,780.22,3443602,63450030942,54.5,103.88,1.62,Financials,Banking,985.73,589.72,1.29,67.27,221624166
11-03-2022 00:00,HDFCBANK,617.21,659.3,610.86,654.81,652.18,4227258,34575391488,42.38,159.65,1.64,Financials,Banking,795.68,522.51,1.35,51.06,291029592
12-03-2022 00:00,HDFCBANK,2433.35,2460.19,2414.22,2420.21,2417.41,293174,124662000000,66.95,54.45,3.9,Financials,Banking,2555.26,2329.74,0.89,89.58,20447720
13-03-2022 00:00,HDFCBANK,1117.99,1169.98,1094.96,1165.33,1160.74,4740966,135740000000,33.35,88.37,2.13,Financials,Banking,1192.96,925.98,0.81,46.13,291376683
14-03-2022 00:00,HDFCBANK,534.15,577.99,524.34,555.06,551.91,197764,114026000000,10.2,35.39,2.86,Financials,Banking,726.83,454.37,1.36,31.38,282132770
15-03-2022 00:00,HDFCBANK,3220.01,3228.69,3205.09,3207.03,3210.22,4020098,43422729752,11.18,66.15,2.11,Financials,Banking,3310.04,3072.55,0.94,63.26,462078143
16-03-2022 00:00,HDFCBANK,3352.21,3368.93,3324.81,3346.41,3341.44,4704131,56057990751,43.89,152.01,1.21,Financials,Banking,3436.47,3148.86,1.34,38.64,99684992
17-03-2022 00:00,HDFCBANK,571.16,608.12,541.47,589.87,585.31,4194018,141989000000,55.13,86.23,0.94,Financials,Banking,672.89,413.33,0.73,84.55,228816302
18-03-2022 00:00,HDFCBANK,882.8,889,851.93,868.91,865.18,919137,192562000000,57.44,90.01,0.7,Financials,Banking,900.46,748.3,1.42,49.95,23970216
19-03-2022 00:00,HDFCBANK,2113.21,2154.83,2105.3,2145.87,2145.07,2994833,189022000000,64.69,158.12,0.06,Financials,Banking,2305.93,2088.59,1.03,30.47,465963344
20-03-2022 00:00,HDFCBANK,611.73,614.96,565.35,576.54,574.88,247883,104412000000,23.74,152.83,1.4,Financials,Banking,652.57,425.85,0.75,29.91,495797707
21-03-2022 00:00,HDFCBANK,639.21,680.13,619.75,679.97,676.75,3315862,177425000000,54.3,38.24,0.86,Financials,Banking,789.05,420.22,1.08,65.47,432553840
22-03-2022 00:00,HDFCBANK,1244.36,1251.54,1203.44,1224.48,1220.59,1665888,6860788861,59.63,83.64,1.29,Financials,Banking,1264.6,1039.84,1.38,45.61,135685563
23-03-2022 00:00,HDFCBANK,3327.18,3342.66,3265.86,3292.45,3296.84,1343349,172369000000,60.18,169.92,0.38,Financials,Banking,3471.96,3135.31,0.95,45.46,428999964
24-03-2022 00:00,HDFCBANK,3372.3,3429.51,3345.03,3408.1,3412.21,380472,95754013864,34.69,91.89,1.71,Financials,Banking,3509.71,3245.89,0.76,62.86,208038092
25-03-2022 00:00,HDFCBANK,2962.08,2985.89,2910.19,2936.03,2938.75,4106032,156524000000,47.56,132.69,2.6,Financials,Banking,3115.73,2857.57,1.12,35.51,222111788
26-03-2022 00:00,HDFCBANK,2465.42,2501.85,2445.97,2499.76,2497.28,1432787,2110999008,43.09,61.89,4.72,Financials,Banking,2528.93,2304.47,1.35,30.18,113921102
27-03-2022 00:00,HDFCBANK,2550.29,2558.46,2516.42,2529.92,2528.16,2472261,173844000000,45.85,12.85,1.74,Financials,Banking,2619.06,2472.73,0.71,66.01,209116468
28-03-2022 00:00,HDFCBANK,1696.55,1763.05,1676.17,1739.94,1741.6,3219652,119401000000,26.92,33.81,0.16,Financials,Banking,1794.01,1497.63,0.64,20.37,237953361
29-03-2022 00:00,HDFCBANK,1902.53,1916.96,1854.44,1874.44,1872.36,3477386,48805849252,50.99,80.94,1.81,Financials,Banking,2049.71,1777.18,0.65,83.52,194910670
30-03-2022 00:00,HDFCBANK,2257.14,2262.61,2207.56,2214.1,2214.41,4120171,70149127833,52.6,71.34,4.09,Financials,Banking,2293.24,2121.6,0.81,32.81,217537425
31-03-2022 00:00,HDFCBANK,2586.37,2641.79,2571.14,2630.02,2631.53,4535899,40932551299,21.76,179.23,1.7,Financials,Banking,2769.04,2520.09,0.61,51.35,153540132
01-04-2022 00:00,HDFCBANK,429.28,437.38,389.59,395.84,396.03,1445830,85456745811,36.62,109.58,1.46,Financials,Banking,472.97,288.07,0.99,34.8,370807846
02-04-2022 00:00,HDFCBANK,864.62,910.55,837.65,909.03,908.16,3965231,66671200225,35.33,125.8,4.59,Financials,Banking,1099.79,698.36,1.23,35.28,430798533
03-04-2022 00:00,HDFCBANK,3374.01,3429.32,3364.31,3406.41,3404.89,2554285,107366000000,54.94,138.05,1.49,Financials,Banking,3518.43,3296.78,1.24,78.45,418989124
04-04-2022 00:00,HDFCBANK,1239.48,1248.23,1173.51,1197.67,1200.45,990608,163142000000,49.99,106.79,4.85,Financials,Banking,1282.28,1030.16,1.17,60.95,393533042
05-04-2022 00:00,HDFCBANK,1012.81,1041.16,996,1007.32,1009.71,3448842,196473000000,38.57,154.16,4.16,Financials,Banking,1059.1,868.09,0.87,41.8,324894472
06-04-2022 00:00,HDFCBANK,1534.5,1561.14,1468.93,1491.84,1493.8,4957164,51040070505,49.15,156.84,3.42,Financials,Banking,1633.73,1388.18,1.26,37.58,451691199
07-04-2022 00:00,HDFCBANK,1089.13,1110.62,1065.48,1072.11,1070.86,3348741,22195144276,25.77,70.93,2.99,Financials,Banking,1289.98,996.05,1.12,34.9,142884567
08-04-2022 00:00,HDFCBANK,410.01,419.81,372.25,395.16,397.92,2220683,79737782731,23.94,17.87,1.12,Financials,Banking,457.13,198.6,1.38,58.81,408475165
09-04-2022 00:00,HDFCBANK,807.07,825.43,801.68,817.03,821.61,3210267,29567300954,24.4,197.28,3.65,Financials,Banking,985.69,789.41,1.03,71.16,134500042
10-04-2022 00:00,HDFCBANK,2276.54,2338.39,2261.82,2324.13,2326.02,3794263,167014000000,11.77,128.88,1.74,Financials,Banking,2427.69,2115.8,0.76,37.75,475925346
11-04-2022 00:00,HDFCBANK,858.82,869.46,822.39,825.8,824.88,3509059,100724000000,51.46,142.07,2.43,Financials,Banking,1032.02,733.11,1.17,43.26,225339270
12-04-2022 00:00,HDFCBANK,2302.07,2329.1,2269.15,2284.99,2287.95,860692,124373000000,69.15,151.58,0.52,Financials,Banking,2505.22,2122.79,0.74,70.43,83026050
13-04-2022 00:00,HDFCBANK,440.28,452.69,415.66,448.99,450.08,262962,30971898301,28.54,122.98,1.48,Financials,Banking,652.28,309.23,1.47,71.61,52234501
14-04-2022 00:00,HDFCBANK,242.38,264.11,186.85,209.52,213.3,1839574,150172000000,65.79,94.71,2.65,Financials,Banking,287.07,160.92,1.23,34.51,403489618
15-04-2022 00:00,HDFCBANK,3029.33,3068.73,3027.81,3050.4,3052.53,2066591,194743000000,46.39,196.95,2.34,Financials,Banking,3230.03,2831.22,1.28,46.75,130018255
16-04-2022 00:00,HDFCBANK,2684.09,2708.28,2659.69,2674.46,2677.16,4365162,96994665047,23.5,145.8,1.72,Financials,Banking,2731.52,2633.34,1.21,80.9,312819815
17-04-2022 00:00,HDFCBANK,2364.49,2425.72,2338.92,2409.45,2411.12,2517783,192529000000,10.71,169.32,2.36,Financials,Banking,2495.53,2298.82,0.69,71.81,359911954
18-04-2022 00:00,HDFCBANK,205.06,236.94,185.56,218.05,213.97,1003196,7908502674,53.42,88.5,3.72,Financials,Banking,369.72,95.7,1.02,31.37,473942484
19-04-2022 00:00,HDFCBANK,913.8,942.68,898.33,900.11,899.96,2142846,8108820049,51.79,181.05,2.3,Financials,Banking,1037.66,708.85,1.19,47.02,358987762
20-04-2022 00:00,HDFCBANK,2861.87,2886.58,2852.1,2883.82,2879.38,3572897,192043000000,23.76,146.7,2.53,Financials,Banking,3003.98,2786.42,0.81,88.13,81540733
21-04-2022 00:00,HDFCBANK,591.87,628.9,575.17,625.75,625.23,4998714,140353000000,29.96,149.48,3.51,Financials,Banking,822.48,457.12,1.21,56.78,60790095
22-04-2022 00:00,HDFCBANK,2863.7,2905.56,2858.52,2893.75,2895.91,1018062,38549255678,63.88,18.3,4.21,Financials,Banking,3071.1,2749.45,1.34,70.35,254922247
23-04-2022 00:00,HDFCBANK,2086.39,2100.57,2042.21,2062.67,2061.88,2711299,73411085019,19.43,123.87,2.63,Financials,Banking,2179.67,1969.48,0.85,26.44,238453801
24-04-2022 00:00,HDFCBANK,2617.25,2623.25,2589.9,2608.95,2603.97,3317890,102043000000,60.13,67.71,4.74,Financials,Banking,2747.24,2447.6,0.78,78.28,84587389
25-04-2022 00:00,HDFCBANK,2291.32,2293.8,2280.47,2286.54,2285.23,2431792,140825000000,20.15,134.13,1.77,Financials,Banking,2313.01,2175.19,1.39,62.33,124972303
26-04-2022 00:00,HDFCBANK,1517.76,1518.43,1490.09,1506.6,1502.28,3248953,168563000000,38.9,114.07,1.26,Financials,Banking,1614.48,1370.22,0.6,32.29,103992862
27-04-2022 00:00,HDFCBANK,1092.72,1115.66,1049.46,1073.81,1076.62,528681,17448624538,39.94,23.13,3.47,Financials,Banking,1241.26,999.53,0.83,46.61,226664821
28-04-2022 00:00,HDFCBANK,2387.28,2427.1,2376.04,2412.55,2415.39,2907846,131658000000,38.33,106.47,0.88,Financials,Banking,2572.9,2190,0.97,25.81,329675134
29-04-2022 00:00,HDFCBANK,2843.5,2868.8,2787.31,2794.72,2797.78,4550072,95865571314,27.28,90.8,4.5,Financials,Banking,3050.09,2756.3,1.21,74.39,8175949
30-04-2022 00:00,HDFCBANK,252.09,262.92,210.4,231.44,226.74,4307763,119927000000,25.2,155.51,1.93,Financials,Banking,326.7,69.25,1.5,72.14,354910377
01-05-2022 00:00,HDFCBANK,1391.69,1412.79,1353.73,1355.85,1351.17,4627630,102198000000,53.99,101.03,3.49,Financials,Banking,1594.2,1175.41,0.93,54.32,228174147
02-05-2022 00:00,HDFCBANK,1292.48,1307.14,1230.38,1255.36,1259.39,3945351,90687917051,26.54,96.75,2.85,Financials,Banking,1442.83,1204.42,1.45,51.64,467815955
03-05-2022 00:00,HDFCBANK,2002.2,2020.56,1951.6,1979.9,1976.14,4902672,41897046440,46.59,144.18,0.27,Financials,Banking,2045.31,1936.14,0.93,52.44,478667028
04-05-2022 00:00,HDFCBANK,487.35,524.68,458.41,513.57,515.27,357882,94994846559,60.8,134.05,3.55,Financials,Banking,606.94,385.11,1.23,22.62,275573915
05-05-2022 00:00,HDFCBANK,3273.63,3323.01,3260.65,3320.57,3323.52,1706282,38741372470,60.22,198.38,3.95,Financials,Banking,3423.56,3100.56,0.75,45.78,450123442
06-05-2022 00:00,HDFCBANK,1964.93,1994.81,1946.23,1966.39,1965.87,1801519,9877685919,20.03,71.04,4.91,Financials,Banking,2071.78,1799.93,1.01,29,393007018
07-05-2022 00:00,HDFCBANK,3240.76,3265.84,3198.94,3224.66,3225.12,3218557,75391073699,49.28,137.98,2.08,Financials,Banking,3297.87,3032.73,1.38,32.94,387318079
08-05-2022 00:00,HDFCBANK,2877.6,2919.88,2870.9,2910.52,2907.79,2956341,5966192011,46.14,34.28,2.51,Financials,Banking,3034.68,2785.38,0.89,87.35,416477517
09-05-2022 00:00,HDFCBANK,751.57,780.33,707.45,708.28,712.52,3368541,112946000000,26.92,161.11,4.37,Financials,Banking,815.36,508.64,0.69,38.32,192979803
10-05-2022 00:00,HDFCBANK,549.95,558.96,497.73,509.27,507.29,3040055,15406098215,33.49,157.44,1.35,Financials,Banking,742.82,418.17,1.07,53.85,460789486
11-05-2022 00:00,HDFCBANK,3028.25,3041.54,2986.26,3012.79,3009.97,2784145,88073174815,27.11,145.44,0.95,Financials,Banking,3215.94,2823.24,1,82.15,99664176
12-05-2022 00:00,HDFCBANK,1922.74,1945.39,1902.43,1917.58,1917.83,818295,196048000000,42.22,24.69,0.66,Financials,Banking,2045.68,1825.78,0.81,48.94,315613024
13-05-2022 00:00,HDFCBANK,167.13,206.18,151.22,196.91,193.82,4232622,2966422603,58.22,197.52,4.89,Financials,Banking,229.05,99.72,1.42,57,460067288
14-05-2022 00:00,HDFCBANK,3276.37,3328.64,3255.63,3318.9,3320.77,2591980,74004058964,62.65,188.58,1.35,Financials,Banking,3443.56,3181.66,1.14,31.82,298421298
15-05-2022 00:00,HDFCBANK,1708.3,1723.73,1691.06,1711.43,1711.58,890908,134979000000,53.37,74.65,3.79,Financials,Banking,1846.25,1644.45,0.91,39.96,480470820
16-05-2022 00:00,HDFCBANK,1123.18,1137.23,1121.11,1122.74,1119.22,4813687,32624464019,39.01,115.89,2.25,Financials,Banking,1316.03,1086.58,1.5,55.43,424659825
17-05-2022 00:00,HDFCBANK,1856.43,1860.14,1810.9,1827.73,1823.4,1653559,112586000000,67.49,177.89,1.2,Financials,Banking,1882.97,1731.75,0.72,45.54,131605846
18-05-2022 00:00,HDFCBANK,2897.92,2898.44,2873.6,2893.04,2889.41,136654,52379881365,43.83,99.43,4.57,Financials,Banking,3039.94,2835.71,1.36,22.68,488859273
19-05-2022 00:00,HDFCBANK,475,544.93,455.75,517.36,513.73,3520063,45330969625,38.71,120.23,2.32,Financials,Banking,661.86,350.31,0.81,48.06,94788360
20-05-2022 00:00,HDFCBANK,1320.37,1330.97,1287.81,1309.66,1307.79,894082,179102000000,61.41,121.05,2.83,Financials,Banking,1374.18,1271.08,0.82,77.06,473110819
21-05-2022 00:00,HDFCBANK,1184.15,1187.2,1139.62,1155.22,1158.55,4762367,41452815317,21.08,130.2,1.11,Financials,Banking,1220.33,1047.67,1.05,28.12,430087635
22-05-2022 00:00,HDFCBANK,2954.81,2977.59,2911.54,2938.54,2934.11,2279748,75933790442,19.47,115.52,1.62,Financials,Banking,3119.44,2719.52,1.2,21.31,105108786
23-05-2022 00:00,HDFCBANK,2746.79,2757.1,2732.86,2748.25,2744.53,1839758,34749903470,56.95,81.78,3.74,Financials,Banking,2831.67,2654.68,1.22,28.31,342330558
24-05-2022 00:00,HDFCBANK,1460.35,1475.66,1444.8,1470.21,1468.24,1721376,57493660211,62.23,108.36,1.72,Financials,Banking,1675.65,1408.65,0.62,68.08,104210850
25-05-2022 00:00,HDFCBANK,2359.26,2388.14,2329.09,2352.5,2353.03,4737935,59328229344,14.37,174.42,2.53,Financials,Banking,2568,2261.1,0.86,75.63,117041937
26-05-2022 00:00,HDFCBANK,1441.11,1494.58,1416.11,1466.96,1469.59,4055547,66027831728,55.85,172.96,0.57,Financials,Banking,1612.07,1255.77,1.19,23.41,213056354
27-05-2022 00:00,HDFCBANK,2042.47,2054.09,2023.02,2050.92,2055.13,2160186,128572000000,35.47,154.74,4.25,Financials,Banking,2186.02,1953.42,1.4,82.13,249282108
28-05-2022 00:00,HDFCBANK,3470.13,3513.61,3466.34,3486.63,3485.75,3355341,148776000000,52.22,83.41,3.69,Financials,Banking,3553.8,3383.48,1.2,63.91,173382100
29-05-2022 00:00,HDFCBANK,1920.95,1983.97,1910.99,1957.24,1953.3,2576622,102623000000,18.1,157.41,3.8,Financials,Banking,2163.83,1751.12,0.84,56.27,44514215
30-05-2022 00:00,HDFCBANK,3461.15,3516.75,3460.55,3497.72,3494.86,4949101,122485000000,68.38,78.18,0.89,Financials,Banking,3613.95,3401.04,1.06,37.75,486107799
31-05-2022 00:00,HDFCBANK,2640.48,2656.37,2601.97,2610.83,2608.7,1753086,162840000000,62.88,133.15,2.48,Financials,Banking,2765.43,2501.09,1.18,46.02,163722148
01-06-2022 00:00,HDFCBANK,510.46,529.31,493.35,522.79,525.65,2996545,199913000000,34.36,113.92,0.14,Financials,Banking,705.2,471.35,0.72,86.29,417844575
02-06-2022 00:00,HDFCBANK,2806.28,2831.58,2782.12,2827.94,2829.81,2719447,91844691282,63.6,60.7,1.58,Financials,Banking,2842.77,2739.05,1.09,83.81,71078654
03-06-2022 00:00,HDFCBANK,648.37,666.56,595.39,612.96,610.05,181433,187350000000,63.7,91.12,1.74,Financials,Banking,770.49,545.6,1.02,63.78,26270522
04-06-2022 00:00,HDFCBANK,1909.92,1968.86,1908.72,1944.2,1947.59,1744347,98583648513,37.68,166.24,4.57,Financials,Banking,2097.95,1810.64,0.9,60.52,437131328
05-06-2022 00:00,HDFCBANK,2185.03,2205.69,2145.31,2153.08,2156.67,3361497,156618000000,66.81,182.64,4.96,Financials,Banking,2245.96,1979.32,1.16,34.74,261340761
06-06-2022 00:00,HDFCBANK,3133.58,3168.93,3116.24,3163.51,3167.33,3720065,115071000000,68.61,41.85,3.09,Financials,Banking,3191.91,3038.88,1.17,86.73,470373489
07-06-2022 00:00,HDFCBANK,815.44,824.14,760.32,781.59,779.34,3304299,176924000000,23.03,91.79,2.58,Financials,Banking,935.78,678.03,1.47,72.88,373543671
08-06-2022 00:00,HDFCBANK,3078.2,3118.77,3052.21,3102.38,3098.72,385209,90291937122,14,87.27,2.2,Financials,Banking,3232.8,2985.02,0.99,46.76,272057401
09-06-2022 00:00,HDFCBANK,3277.28,3296.03,3213.06,3242.09,3238.13,3330138,139467000000,29.87,98.31,0.09,Financials,Banking,3368.78,3142.17,1.08,77.11,95440894
10-06-2022 00:00,HDFCBANK,404.26,406.43,365.39,392.14,391.14,2053812,93796728624,39.33,195.35,4,Financials,Banking,584.05,278.72,0.74,34.83,245710381
11-06-2022 00:00,HDFCBANK,3109.97,3128.39,3060.3,3074.32,3073.61,2050092,171548000000,15.56,104.23,3.36,Financials,Banking,3195.6,2879.41,1.09,34.93,94580472
12-06-2022 00:00,HDFCBANK,981.21,1003.3,935.87,958.28,961.96,3547138,198879000000,18.44,166.19,3.25,Financials,Banking,1111.43,921.24,0.63,75.37,480374591
13-06-2022 00:00,HDFCBANK,375.4,429.29,368.18,423.85,421.53,3730168,49419683393,68.3,133.12,4.05,Financials,Banking,474.77,239.51,0.73,59.15,167244058
14-06-2022 00:00,HDFCBANK,3359.15,3366.54,3318.01,3319.92,3321.19,2495039,95393453678,54.24,22.33,4.64,Financials,Banking,3378.66,3139.35,0.75,58.91,297331462
15-06-2022 00:00,HDFCBANK,1433.49,1441.26,1422.49,1424.14,1427.02,4154541,17170079272,62.5,139.44,1.95,Financials,Banking,1532.21,1333.27,1.17,60.16,171322440
16-06-2022 00:00,HDFCBANK,2218.14,2264.02,2210.9,2235.83,2233.52,4083838,29058093438,68.27,129.76,2.13,Financials,Banking,2374.14,2077.23,1.11,28.81,202618904
17-06-2022 00:00,HDFCBANK,1979.77,1991.98,1938.1,1939.23,1936.9,1689254,185901000000,32.69,151.94,4.88,Financials,Banking,2147.27,1816.81,1.32,44.47,417776557
18-06-2022 00:00,HDFCBANK,824.82,840.74,760.21,785.72,787.41,298098,109179000000,51.27,15.82,3.32,Financials,Banking,936.01,685.87,1.02,60.12,83704143
19-06-2022 00:00,HDFCBANK,2376.52,2398.25,2326.15,2340.85,2343.11,2692897,79628087428,21.04,49.02,4.26,Financials,Banking,2461.21,2290.04,1.03,37.33,392648655
20-06-2022 00:00,HDFCBANK,256.79,282.43,232.46,271.29,275.89,1850340,134625000000,43.1,154.09,1.11,Financials,Banking,407.23,180.73,0.75,55.28,289305210
21-06-2022 00:00,HDFCBANK,790.52,834.62,762.32,831.45,834.95,1147211,112472000000,22.59,74.75,1.59,Financials,Banking,917.04,741.41,1.27,58.99,261230325
22-06-2022 00:00,HDFCBANK,3311.86,3364.09,3282.04,3344.46,3347.68,1036203,58454826870,19.63,182.25,1.96,Financials,Banking,3418.44,3126.74,0.6,86,222803525
23-06-2022 00:00,HDFCBANK,3341.93,3410.26,3313.82,3390.24,3392.16,4190219,46096286746,15.91,104.02,1.58,Financials,Banking,3593.23,3202.59,0.98,37.2,381882534
24-06-2022 00:00,HDFCBANK,1741.03,1756.66,1719.53,1748.84,1745.02,3481731,118458000000,44.78,1.2,4.42,Financials,Banking,1868.63,1560.26,0.77,50.76,112823616
25-06-2022 00:00,HDFCBANK,674.84,722.05,661.58,720.99,724.08,2554567,38464836731,66.99,140.07,2.56,Financials,Banking,770.14,596.44,1.29,88.71,155019914
26-06-2022 00:00,HDFCBANK,1533.51,1553.47,1496.06,1514,1518.35,3130677,28695248054,17.33,103.18,4.77,Financials,Banking,1690.94,1333.17,1.21,33.08,90947336
27-06-2022 00:00,HDFCBANK,3082.04,3103.14,3049.7,3074.19,3073.1,4331627,64359124931,40.14,64.1,1.61,Financials,Banking,3265.72,2980.95,1.24,74.6,403922816
28-06-2022 00:00,HDFCBANK,338.93,339.71,301.6,328.53,326.67,2056246,172407000000,51.22,5.07,0.19,Financials,Banking,493.83,268.55,0.73,32.4,289895735
29-06-2022 00:00,HDFCBANK,534.75,555.55,460.8,489.49,489.71,3215177,8327068744,39.75,40.55,0.69,Financials,Banking,679.46,349.38,1.2,79.5,106590009
30-06-2022 00:00,HDFCBANK,3145.22,3206.36,3123.3,3178.19,3182.75,2040314,166820000000,64.71,33.16,1.09,Financials,Banking,3315.09,2933.69,1.22,54.16,103928145
01-07-2022 00:00,HDFCBANK,1512.3,1517.66,1448.57,1464.77,1460.28,3109935,124574000000,19.98,116.99,3.2,Financials,Banking,1675.35,1359.84,0.6,88.05,9774025
02-07-2022 00:00,HDFCBANK,383.76,422.39,354.71,406.75,408.84,1978563,9034178754,11.45,154.14,0.91,Financials,Banking,566.93,246.79,0.89,31.91,317433214
03-07-2022 00:00,HDFCBANK,573.31,594.21,535.26,564.02,567.17,139093,120806000000,32.99,47.69,1.91,Financials,Banking,712.79,439.52,0.68,68.15,377737722
04-07-2022 00:00,HDFCBANK,3100.32,3107.22,3036.61,3050.94,3053.83,3477498,85777861546,43.33,139.85,3.98,Financials,Banking,3242.19,2939.7,1.21,68.67,297235100
05-07-2022 00:00,HDFCBANK,1766.35,1788.9,1725.88,1745.34,1746.01,4502054,168384000000,25.27,180.07,0.62,Financials,Banking,1830.94,1675.15,0.79,70.32,274494380
06-07-2022 00:00,HDFCBANK,654.18,680.22,614.51,638.79,643,953877,181533000000,20.11,124.7,0.4,Financials,Banking,694.01,524.24,0.84,27.07,404565182
07-07-2022 00:00,HDFCBANK,3139.8,3210.71,3126.81,3186.27,3182.62,946248,58012139078,58.29,155.35,2.7,Financials,Banking,3397.63,3022.4,0.67,40.2,240416767
08-07-2022 00:00,HDFCBANK,2973.95,2997.83,2949.07,2990.06,2987.51,3279365,157050000000,21.31,41.64,3.49,Financials,Banking,3185.53,2797.55,1.04,43.66,49899062
09-07-2022 00:00,HDFCBANK,178.28,206.77,174.94,182.64,180.71,2802909,62650763035,36.56,15.91,4.55,Financials,Banking,366.48,138.37,0.63,42.7,2815428
10-07-2022 00:00,HDFCBANK,2075.37,2087.77,2023.65,2038.08,2033.17,3969301,59831456010,67.27,73.71,3.31,Financials,Banking,2168.51,1905.04,1.36,67.25,457318663
11-07-2022 00:00,HDFCBANK,930.74,938.73,905.37,919.85,918.56,616347,39335029800,46.76,142.09,4.73,Financials,Banking,977.37,769.55,0.62,23.84,456140940
12-07-2022 00:00,HDFCBANK,1912.66,1917.7,1845.7,1866.24,1862.85,4281816,136019000000,39.86,137.53,1.22,Financials,Banking,1995.59,1762.97,0.66,71.11,150742362
13-07-2022 00:00,HDFCBANK,1049.51,1102.95,1046.02,1075.68,1077.93,409742,53075410326,31.62,191.06,1.71,Financials,Banking,1250.93,931.68,1.18,56.86,429969455
14-07-2022 00:00,HDFCBANK,1173.98,1186.79,1137.16,1140.26,1139.41,871360,93506810063,41.22,126.37,4.2,Financials,Banking,1260.48,992.12,1.43,32.11,173623366
15-07-2022 00:00,HDFCBANK,2146.3,2181.71,2119.28,2155.74,2157.78,4503962,162613000000,54.06,82.85,4.06,Financials,Banking,2342.93,2020.91,1.4,35.83,301330407
16-07-2022 00:00,HDFCBANK,1932.12,1956.85,1923.01,1952.06,1950,4709561,158591000000,59.35,159.63,3.32,Financials,Banking,2094.72,1849.67,0.68,26.83,30960497
17-07-2022 00:00,HDFCBANK,1443.65,1466.66,1420.49,1430.3,1426.62,4724983,171233000000,48.99,31.46,2.53,Financials,Banking,1596.36,1253.8,0.86,52.13,178620953
18-07-2022 00:00,HDFCBANK,465.73,482.29,442.42,478.99,475.31,3462583,33051838148,57.42,162.79,0.09,Financials,Banking,669.04,244.54,1.07,61.64,52693114
19-07-2022 00:00,HDFCBANK,3396.04,3422.99,3383.59,3422.46,3419.49,2933694,117792000000,15.31,73.82,1.4,Financials,Banking,3602.74,3332.43,0.62,60.67,281143336
20-07-2022 00:00,HDFCBANK,693.66,723.51,637.08,662.07,658.22,2867642,183053000000,10.86,31.65,0.79,Financials,Banking,868.73,458.09,1.08,87.37,435511007
21-07-2022 00:00,HDFCBANK,2252.6,2264.9,2240.56,2262.69,2259.9,3447504,9367967174,54.06,33.27,0.26,Financials,Banking,2312.76,2126.93,1,40.72,54021499
22-07-2022 00:00,HDFCBANK,381.33,418.57,358.51,404.72,405.51,2243425,159111000000,25.7,196.74,3.88,Financials,Banking,606.97,263.4,1.13,73.35,430698037
23-07-2022 00:00,HDFCBANK,2440.26,2466.61,2410.2,2425.96,2423.52,1761342,50001205623,62.66,125.02,0.66,Financials,Banking,2519.76,2230.5,1.43,70.62,269448042
24-07-2022 00:00,HDFCBANK,422.46,447.04,360.64,388.71,387.14,4030776,134261000000,42.15,35.68,1.79,Financials,Banking,527.83,177.68,0.85,24.29,240173141
25-07-2022 00:00,HDFCBANK,880.33,894.47,849.12,858.94,854.47,841462,143764000000,38.71,54.44,4.89,Financials,Banking,1061.56,787.32,1.18,85.1,393000117
26-07-2022 00:00,HDFCBANK,2299.75,2361.39,2288.87,2343.06,2346.98,3026958,185191000000,56.37,75.04,2.05,Financials,Banking,2411.03,2210.78,0.99,85.19,464897296
27-07-2022 00:00,HDFCBANK,1061.98,1080.87,1018.62,1047.72,1044.1,3235172,102251000000,54.47,12.12,0.71,Financials,Banking,1212.2,846.75,0.99,47.74,390235437
28-07-2022 00:00,HDFCBANK,1911.69,1914.98,1850.33,1872.46,1870.95,3107120,169798000000,52.26,22.57,3.45,Financials,Banking,2011.97,1747.07,1.18,49.24,41391094
